datetime,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,2015year,month,day,price_normed,Amazon_normed,Boeing_normed,Microsoft_normed,Starbucks_normed,Walmart_normed,DJI_normed
2014-08-18,3,1.0,1120,8631,1.0,0,0,3,7,1120,0,0,8,18,-0.03196489542461972,0.3008535491945708,0.16612476026395984,0.5734597156398104,0.2348971985276947,0.06713378075488015,0.33227554270140675
2014-08-18,3,2.5,1590,7819,2.0,0,0,3,7,1590,0,0,8,18,-0.028194013116370487,0.3008535491945708,0.16612476026395984,0.5734597156398104,0.2348971985276947,0.06713378075488015,0.33227554270140675
2014-08-18,3,1.75,1820,34800,1.0,0,0,4,6,1820,0,0,8,18,-0.02274718311556603,0.3008535491945708,0.16612476026395984,0.5734597156398104,0.2348971985276947,0.06713378075488015,0.33227554270140675
2014-08-18,3,1.0,1050,7560,1.0,0,0,3,7,1050,0,0,8,18,-0.028892324654935162,0.3008535491945708,0.16612476026395984,0.5734597156398104,0.2348971985276947,0.06713378075488015,0.33227554270140675
2014-08-18,3,1.75,1200,55321,1.5,0,0,5,7,1200,0,0,8,18,-0.04565180158048733,0.3008535491945708,0.16612476026395984,0.5734597156398104,0.2348971985276947,0.06713378075488015,0.33227554270140675
2014-08-18,3,1.0,1170,7395,1.0,0,0,4,7,1170,0,0,8,18,-0.039785984656544066,0.3008535491945708,0.16612476026395984,0.5734597156398104,0.2348971985276947,0.06713378075488015,0.33227554270140675
2014-08-18,4,2.75,2090,14141,1.5,0,0,4,8,1680,410,0,8,18,-0.012691496960234729,0.3008535491945708,0.16612476026395984,0.5734597156398104,0.2348971985276947,0.06713378075488015,0.33227554270140675
2014-08-18,3,2.25,1740,9682,1.0,0,0,5,8,1740,0,0,8,18,-0.016043392345345162,0.3008535491945708,0.16612476026395984,0.5734597156398104,0.2348971985276947,0.06713378075488015,0.33227554270140675
2014-08-18,3,2.5,3300,11525,1.0,0,0,5,8,1650,1650,0,8,18,-0.02505161119282945,0.3008535491945708,0.16612476026395984,0.5734597156398104,0.2348971985276947,0.06713378075488015,0.33227554270140675
2014-08-18,2,1.0,860,7250,1.0,0,0,3,6,860,0,0,8,18,-0.03280286927089733,0.3008535491945708,0.16612476026395984,0.5734597156398104,0.2348971985276947,0.06713378075488015,0.33227554270140675
2014-08-18,3,1.0,1160,7491,1.0,0,0,4,6,1160,0,0,8,18,-0.017090859653192174,0.3008535491945708,0.16612476026395984,0.5734597156398104,0.2348971985276947,0.06713378075488015,0.33227554270140675
2014-08-18,3,1.5,1320,2625,2.0,0,0,3,7,1320,0,0,8,18,-0.03783071234856298,0.3008535491945708,0.16612476026395984,0.5734597156398104,0.2348971985276947,0.06713378075488015,0.33227554270140675
2014-08-18,3,1.5,1070,5150,1.0,0,0,4,6,1070,0,0,8,18,-0.04062395850282168,0.3008535491945708,0.16612476026395984,0.5734597156398104,0.2348971985276947,0.06713378075488015,0.33227554270140675
2014-08-18,4,3.5,3560,7178,2.0,0,3,3,10,2590,970,0,8,18,0.04093882920153221,0.3008535491945708,0.16612476026395984,0.5734597156398104,0.2348971985276947,0.06713378075488015,0.33227554270140675
2014-08-18,4,3.0,1680,6003,1.0,0,0,3,7,1150,530,0,8,18,-0.04327754234936744,0.3008535491945708,0.16612476026395984,0.5734597156398104,0.2348971985276947,0.06713378075488015,0.33227554270140675
2014-08-18,4,2.5,3520,9901,2.0,0,0,3,10,3520,0,0,8,18,0.04024051766296754,0.3008535491945708,0.16612476026395984,0.5734597156398104,0.2348971985276947,0.06713378075488015,0.33227554270140675
2014-08-18,3,1.75,1550,7410,1.5,0,0,5,7,1550,0,0,8,18,-0.0362944269637207,0.3008535491945708,0.16612476026395984,0.5734597156398104,0.2348971985276947,0.06713378075488015,0.33227554270140675
2014-08-18,3,1.75,1470,5000,1.5,0,0,5,7,1470,0,0,8,18,0.0020568427342511795,0.3008535491945708,0.16612476026395984,0.5734597156398104,0.2348971985276947,0.06713378075488015,0.33227554270140675
2014-08-18,4,2.5,2890,9045,2.0,0,0,3,8,2890,0,0,8,18,0.0014143961187716794,0.3008535491945708,0.16612476026395984,0.5734597156398104,0.2348971985276947,0.06713378075488015,0.33227554270140675
2014-08-18,4,1.75,2020,9750,1.0,0,0,3,7,1100,920,0,8,18,-0.02093157311529788,0.3008535491945708,0.16612476026395984,0.5734597156398104,0.2348971985276947,0.06713378075488015,0.33227554270140675
2014-08-18,3,1.0,1470,8400,1.0,0,0,4,7,1470,0,0,8,18,-0.026168909654532932,0.3008535491945708,0.16612476026395984,0.5734597156398104,0.2348971985276947,0.06713378075488015,0.33227554270140675
2014-08-18,4,2.5,2780,4688,2.0,0,0,3,9,2780,0,0,8,18,0.020967119198582542,0.3008535491945708,0.16612476026395984,0.5734597156398104,0.2348971985276947,0.06713378075488015,0.33227554270140675
2014-08-18,4,1.75,2710,9216,1.0,0,0,3,8,1440,1270,0,8,18,0.01174940688952885,0.3008535491945708,0.16612476026395984,0.5734597156398104,0.2348971985276947,0.06713378075488015,0.33227554270140675
2014-08-18,4,3.25,2760,4104,2.0,0,0,3,8,1900,860,0,8,18,0.014123666120648741,0.3008535491945708,0.16612476026395984,0.5734597156398104,0.2348971985276947,0.06713378075488015,0.33227554270140675
2014-08-18,3,2.25,1250,871,3.0,0,0,3,8,1250,0,0,8,18,-0.02735603927009288,0.3008535491945708,0.16612476026395984,0.5734597156398104,0.2348971985276947,0.06713378075488015,0.33227554270140675
2014-08-18,2,2.5,1830,1988,2.0,0,0,3,9,1530,300,0,8,18,0.008397511504418417,0.3008535491945708,0.16612476026395984,0.5734597156398104,0.2348971985276947,0.06713378075488015,0.33227554270140675
2014-08-19,4,2.5,2250,4495,2.0,0,0,3,7,2250,0,0,8,19,-0.03454864811730902,0.3046474538595301,0.1811359929379036,0.5943128909952609,0.250439897386504,0.08990079103888199,0.3695095663187975
2014-08-19,3,2.5,2110,5608,1.0,0,0,3,8,1340,770,0,8,19,0.009088839927597443,0.3046474538595301,0.1811359929379036,0.5943128909952609,0.250439897386504,0.08990079103888199,0.3695095663187975
2014-08-19,3,1.0,940,7980,1.0,0,0,4,7,940,0,0,8,19,-0.04676910004219082,0.3046474538595301,0.1811359929379036,0.5943128909952609,0.250439897386504,0.08990079103888199,0.3695095663187975
2014-08-19,3,2.5,2160,4000,1.5,0,0,3,8,1960,200,0,8,19,0.013984003812935807,0.3046474538595301,0.1811359929379036,0.5943128909952609,0.250439897386504,0.08990079103888199,0.3695095663187975
2014-08-19,3,1.75,1520,8835,1.0,0,0,4,7,1520,0,0,8,19,-0.0020771615740516887,0.3046474538595301,0.1811359929379036,0.5943128909952609,0.250439897386504,0.08990079103888199,0.3695095663187975
2014-08-19,4,3.25,3460,7749,2.0,0,1,3,10,3020,440,0,8,19,0.1690091653742934,0.3046474538595301,0.1811359929379036,0.5943128909952609,0.250439897386504,0.08990079103888199,0.3695095663187975
2014-08-19,3,1.75,1620,1325,2.5,0,0,3,9,1430,190,0,8,19,0.008397511504418417,0.3046474538595301,0.1811359929379036,0.5943128909952609,0.250439897386504,0.08990079103888199,0.3695095663187975
2014-08-19,2,1.75,1250,2890,1.0,0,0,4,7,790,460,0,8,19,-0.012551834652521795,0.3046474538595301,0.1811359929379036,0.5943128909952609,0.250439897386504,0.08990079103888199,0.3695095663187975
2014-08-19,4,2.5,2120,57050,2.0,0,0,3,9,2120,0,0,8,19,-0.009060276959698427,0.3046474538595301,0.1811359929379036,0.5943128909952609,0.250439897386504,0.08990079103888199,0.3695095663187975
2014-08-19,3,1.75,1250,3880,1.0,0,0,4,7,750,500,0,8,19,-0.013428215633420459,0.3046474538595301,0.1811359929379036,0.5943128909952609,0.250439897386504,0.08990079103888199,0.3695095663187975
2014-08-19,4,2.5,1850,6663,2.0,0,0,3,7,1850,0,0,8,19,-0.03419949234802668,0.3046474538595301,0.1811359929379036,0.5943128909952609,0.250439897386504,0.08990079103888199,0.3695095663187975
2014-08-19,4,2.5,2210,7214,2.0,0,0,3,8,2210,0,0,8,19,-0.028613000039509288,0.3046474538595301,0.1811359929379036,0.5943128909952609,0.250439897386504,0.08990079103888199,0.3695095663187975
2014-08-19,3,1.5,2050,6384,1.0,0,0,3,7,1350,700,0,8,19,-0.013669133114225272,0.3046474538595301,0.1811359929379036,0.5943128909952609,0.250439897386504,0.08990079103888199,0.3695095663187975
2014-08-19,3,2.0,1780,11342,1.0,0,0,3,7,1780,0,0,8,19,-0.0362944269637207,0.3046474538595301,0.1811359929379036,0.5943128909952609,0.250439897386504,0.08990079103888199,0.3695095663187975
2014-08-19,3,2.0,1260,22100,2.0,0,0,4,7,1260,0,0,8,19,-0.036643582733003034,0.3046474538595301,0.1811359929379036,0.5943128909952609,0.250439897386504,0.08990079103888199,0.3695095663187975
2014-08-19,4,3.5,3270,15704,2.0,0,0,3,9,2110,1160,0,8,19,0.015380626890065153,0.3046474538595301,0.1811359929379036,0.5943128909952609,0.250439897386504,0.08990079103888199,0.3695095663187975
2014-08-19,5,3.5,4050,13495,1.0,0,2,4,9,2230,1820,0,8,19,0.05378776151112221,0.3046474538595301,0.1811359929379036,0.5943128909952609,0.250439897386504,0.08990079103888199,0.3695095663187975
2014-08-19,4,2.25,2780,15075,2.0,0,0,3,7,2780,0,0,8,19,-0.013955440845036788,0.3046474538595301,0.1811359929379036,0.5943128909952609,0.250439897386504,0.08990079103888199,0.3695095663187975
2014-08-19,2,1.5,1750,19709,1.5,0,0,4,8,1440,310,0,8,19,0.0049059538115950475,0.3046474538595301,0.1811359929379036,0.5943128909952609,0.250439897386504,0.08990079103888199,0.3695095663187975
2014-08-19,4,2.5,2810,10433,2.0,0,0,3,8,2810,0,0,8,19,-0.026518065423815268,0.3046474538595301,0.1811359929379036,0.5943128909952609,0.250439897386504,0.08990079103888199,0.3695095663187975
2014-08-19,2,1.0,950,11835,1.0,0,0,3,5,950,0,0,8,19,-0.040484296195108745,0.3046474538595301,0.1811359929379036,0.5943128909952609,0.250439897386504,0.08990079103888199,0.3695095663187975
2014-08-19,2,1.0,1340,8100,1.0,0,2,3,8,1340,0,0,8,19,-0.012272510037095927,0.3046474538595301,0.1811359929379036,0.5943128909952609,0.250439897386504,0.08990079103888199,0.3695095663187975
2014-08-19,2,1.5,870,4800,1.0,0,0,3,7,870,0,0,8,19,0.007699199965853744,0.3046474538595301,0.1811359929379036,0.5943128909952609,0.250439897386504,0.08990079103888199,0.3695095663187975
2014-08-19,4,2.5,2050,8424,2.0,0,0,4,8,2050,0,0,8,19,-0.03070793465520331,0.3046474538595301,0.1811359929379036,0.5943128909952609,0.250439897386504,0.08990079103888199,0.3695095663187975
2014-08-19,3,1.75,2000,12208,1.0,0,0,3,7,1140,860,0,8,19,-0.042299906195376887,0.3046474538595301,0.1811359929379036,0.5943128909952609,0.250439897386504,0.08990079103888199,0.3695095663187975
2014-08-19,2,2.25,1460,1607,2.0,0,0,3,8,1460,0,0,8,19,-0.032111540847718306,0.3046474538595301,0.1811359929379036,0.5943128909952609,0.250439897386504,0.08990079103888199,0.3695095663187975
2014-08-19,4,2.75,3100,10245,2.0,0,0,3,10,3100,0,0,8,19,0.03521267458530189,0.3046474538595301,0.1811359929379036,0.5943128909952609,0.250439897386504,0.08990079103888199,0.3695095663187975
2014-08-19,4,2.0,1910,7826,1.0,0,0,4,7,1140,770,0,8,19,-0.04006530927196994,0.3046474538595301,0.1811359929379036,0.5943128909952609,0.250439897386504,0.08990079103888199,0.3695095663187975
2014-08-19,2,1.0,1180,10800,1.0,0,0,3,7,1180,0,0,8,19,-0.01953495003816853,0.3046474538595301,0.1811359929379036,0.5943128909952609,0.250439897386504,0.08990079103888199,0.3695095663187975
2014-08-19,3,2.5,2060,4812,2.0,0,0,3,8,2060,0,0,8,19,-0.0009598631123482107,0.3046474538595301,0.1811359929379036,0.5943128909952609,0.250439897386504,0.08990079103888199,0.3695095663187975
2014-08-19,2,1.75,1894,52769,1.5,0,0,4,6,1520,374,0,8,19,-0.0362944269637207,0.3046474538595301,0.1811359929379036,0.5943128909952609,0.250439897386504,0.08990079103888199,0.3695095663187975
2014-08-19,4,2.5,2100,6783,2.0,0,0,3,8,2100,0,0,8,19,-0.0330821938863232,0.3046474538595301,0.1811359929379036,0.5943128909952609,0.250439897386504,0.08990079103888199,0.3695095663187975
2014-08-19,3,1.0,1130,9147,1.0,0,0,5,7,1130,0,0,8,19,-0.015903730037632232,0.3046474538595301,0.1811359929379036,0.5943128909952609,0.250439897386504,0.08990079103888199,0.3695095663187975
2014-08-19,2,1.0,880,6171,1.0,0,0,4,7,880,0,0,8,19,-0.022537689653996627,0.3046474538595301,0.1811359929379036,0.5943128909952609,0.250439897386504,0.08990079103888199,0.3695095663187975
2014-08-19,2,1.0,960,20954,1.0,0,0,3,7,960,0,0,8,19,-0.039785984656544066,0.3046474538595301,0.1811359929379036,0.5943128909952609,0.250439897386504,0.08990079103888199,0.3695095663187975
2014-08-19,3,2.25,1646,9519,2.0,0,0,3,7,1646,0,0,8,19,-0.03280286927089733,0.3046474538595301,0.1811359929379036,0.5943128909952609,0.250439897386504,0.08990079103888199,0.3695095663187975
2014-08-19,4,2.75,3010,15750,1.0,0,0,4,8,1560,1450,0,8,19,-0.008082640805707883,0.3046474538595301,0.1811359929379036,0.5943128909952609,0.250439897386504,0.08990079103888199,0.3695095663187975
2014-08-19,3,1.75,1300,3844,1.0,0,0,3,7,1300,0,0,8,19,-0.02386448157726951,0.3046474538595301,0.1811359929379036,0.5943128909952609,0.250439897386504,0.08990079103888199,0.3695095663187975
2014-08-19,4,2.5,3070,6923,2.0,0,0,3,9,3070,0,0,8,19,0.04470971150978145,0.3046474538595301,0.1811359929379036,0.5943128909952609,0.250439897386504,0.08990079103888199,0.3695095663187975
2014-08-19,3,2.25,1740,11040,2.0,0,0,3,8,1740,0,0,8,19,-0.01953495003816853,0.3046474538595301,0.1811359929379036,0.5943128909952609,0.250439897386504,0.08990079103888199,0.3695095663187975
2014-08-19,3,2.5,1590,4094,2.0,0,0,3,7,1590,0,0,8,19,-0.011993185421670056,0.3046474538595301,0.1811359929379036,0.5943128909952609,0.250439897386504,0.08990079103888199,0.3695095663187975
2014-08-19,5,1.75,2510,6000,1.5,0,0,5,8,2010,500,0,8,19,0.04470971150978145,0.3046474538595301,0.1811359929379036,0.5943128909952609,0.250439897386504,0.08990079103888199,0.3695095663187975
2014-08-19,3,2.0,1700,52826,1.0,0,0,3,7,1700,0,0,8,19,-0.015484743114493426,0.3046474538595301,0.1811359929379036,0.5943128909952609,0.250439897386504,0.08990079103888199,0.3695095663187975
2014-08-19,3,2.25,1890,7498,1.0,0,0,3,7,1190,700,0,8,19,-0.016252885806914558,0.3046474538595301,0.1811359929379036,0.5943128909952609,0.250439897386504,0.08990079103888199,0.3695095663187975
2014-08-19,4,2.75,2810,8570,2.0,0,0,3,10,2810,0,0,8,19,0.14317163844740044,0.3046474538595301,0.1811359929379036,0.5943128909952609,0.250439897386504,0.08990079103888199,0.3695095663187975
2014-08-19,3,1.75,2000,11880,2.0,0,0,3,8,2000,0,0,8,19,-0.013948457729651144,0.3046474538595301,0.1811359929379036,0.5943128909952609,0.250439897386504,0.08990079103888199,0.3695095663187975
2014-08-19,4,2.5,2382,5899,2.0,0,0,3,8,2382,0,0,8,19,-0.027216376962379944,0.3046474538595301,0.1811359929379036,0.5943128909952609,0.250439897386504,0.08990079103888199,0.3695095663187975
2014-08-19,5,1.75,1960,3748,1.0,0,0,3,7,980,980,0,8,19,-0.01744001542247451,0.3046474538595301,0.1811359929379036,0.5943128909952609,0.250439897386504,0.08990079103888199,0.3695095663187975
2014-08-19,4,2.0,1820,7102,1.0,0,0,3,7,1220,600,0,8,19,-0.02162988465386256,0.3046474538595301,0.1811359929379036,0.5943128909952609,0.250439897386504,0.08990079103888199,0.3695095663187975
2014-08-19,3,2.25,1580,11580,1.0,0,0,4,8,1580,0,0,8,19,0.008676836119844286,0.3046474538595301,0.1811359929379036,0.5943128909952609,0.250439897386504,0.08990079103888199,0.3695095663187975
2014-08-19,3,2.0,2250,8000,1.0,0,2,4,9,2250,0,0,8,19,0.06409483982033679,0.3046474538595301,0.1811359929379036,0.5943128909952609,0.250439897386504,0.08990079103888199,0.3695095663187975
2014-08-19,4,2.5,3190,14565,2.0,0,0,3,11,3190,0,0,8,19,0.0461063345869108,0.3046474538595301,0.1811359929379036,0.5943128909952609,0.250439897386504,0.08990079103888199,0.3695095663187975
2014-08-19,4,3.25,4110,15929,2.0,1,4,3,12,2720,1390,0,8,19,0.2458234346164075,0.3046474538595301,0.1811359929379036,0.5943128909952609,0.250439897386504,0.08990079103888199,0.3695095663187975
2014-08-19,4,2.0,1640,7200,1.0,0,0,5,6,820,820,0,8,19,-0.03350132047176972,0.3046474538595301,0.1811359929379036,0.5943128909952609,0.250439897386504,0.08990079103888199,0.3695095663187975
2014-08-19,6,4.5,2750,4400,2.0,0,0,3,8,1770,980,0,8,19,0.0460923683561395,0.3046474538595301,0.1811359929379036,0.5943128909952609,0.250439897386504,0.08990079103888199,0.3695095663187975
2014-08-19,3,1.75,2520,5043,1.0,0,0,3,8,1260,1260,0,8,19,-0.015484743114493426,0.3046474538595301,0.1811359929379036,0.5943128909952609,0.250439897386504,0.08990079103888199,0.3695095663187975
2014-08-19,3,1.75,1580,507038,1.0,0,2,4,7,1580,0,0,8,19,-0.01562440542220636,0.3046474538595301,0.1811359929379036,0.5943128909952609,0.250439897386504,0.08990079103888199,0.3695095663187975
2014-08-19,5,1.0,1600,7350,1.0,0,0,5,7,1600,0,0,8,19,-0.039087673117979393,0.3046474538595301,0.1811359929379036,0.5943128909952609,0.250439897386504,0.08990079103888199,0.3695095663187975
2014-08-19,3,1.0,1230,9877,1.0,0,0,3,7,1230,0,0,8,19,-0.0230265077309919,0.3046474538595301,0.1811359929379036,0.5943128909952609,0.250439897386504,0.08990079103888199,0.3695095663187975
2014-08-19,4,2.5,2240,8664,1.0,0,0,5,8,1470,770,0,8,19,0.034933349969876015,0.3046474538595301,0.1811359929379036,0.5943128909952609,0.250439897386504,0.08990079103888199,0.3695095663187975
2014-08-19,3,2.25,2120,9297,2.0,0,0,4,8,2120,0,0,8,19,0.025156988429970585,0.3046474538595301,0.1811359929379036,0.5943128909952609,0.250439897386504,0.08990079103888199,0.3695095663187975
2014-08-19,3,1.5,1470,18459,2.0,0,0,4,6,1470,0,0,8,19,-0.051796943119856456,0.3046474538595301,0.1811359929379036,0.5943128909952609,0.250439897386504,0.08990079103888199,0.3695095663187975
2014-08-19,3,2.5,2120,9653,2.0,0,0,3,8,2120,0,0,8,19,-0.023033490846377548,0.3046474538595301,0.1811359929379036,0.5943128909952609,0.250439897386504,0.08990079103888199,0.3695095663187975
2014-08-19,2,1.0,1050,4800,1.0,0,0,4,7,1050,0,0,8,19,-0.03000962311663864,0.3046474538595301,0.1811359929379036,0.5943128909952609,0.250439897386504,0.08990079103888199,0.3695095663187975
2014-08-19,2,2.0,1520,1020,3.0,0,0,3,7,1520,0,0,8,19,-0.03248164596315758,0.3046474538595301,0.1811359929379036,0.5943128909952609,0.250439897386504,0.08990079103888199,0.3695095663187975
2014-08-19,3,2.5,1520,5649,2.0,0,0,4,7,1520,0,0,8,19,-0.0230265077309919,0.3046474538595301,0.1811359929379036,0.5943128909952609,0.250439897386504,0.08990079103888199,0.3695095663187975
2014-08-19,3,1.0,1280,9000,1.5,0,0,4,6,1280,0,0,8,19,-0.04188091927223809,0.3046474538595301,0.1811359929379036,0.5943128909952609,0.250439897386504,0.08990079103888199,0.3695095663187975
2014-08-19,4,2.5,2650,6240,2.0,0,0,3,8,2650,0,0,8,19,0.02264306689113776,0.3046474538595301,0.1811359929379036,0.5943128909952609,0.250439897386504,0.08990079103888199,0.3695095663187975
2014-08-19,3,2.5,1740,5267,2.0,0,0,3,7,1740,0,0,8,19,-0.03000962311663864,0.3046474538595301,0.1811359929379036,0.5943128909952609,0.250439897386504,0.08990079103888199,0.3695095663187975
2014-08-19,3,2.5,2210,70567,2.0,0,3,3,9,2210,0,0,8,19,-0.004179079305131356,0.3046474538595301,0.1811359929379036,0.5943128909952609,0.250439897386504,0.08990079103888199,0.3695095663187975
2014-08-19,2,1.0,1480,6210,1.0,0,0,3,7,1080,400,0,8,19,-0.02917164927036103,0.3046474538595301,0.1811359929379036,0.5943128909952609,0.250439897386504,0.08990079103888199,0.3695095663187975
2014-08-19,2,1.0,750,6350,1.0,0,0,3,5,750,0,0,8,19,-0.040484296195108745,0.3046474538595301,0.1811359929379036,0.5943128909952609,0.250439897386504,0.08990079103888199,0.3695095663187975
2014-08-19,3,2.0,1670,7056,1.0,0,0,4,7,1670,0,0,8,19,-0.050260657735014175,0.3046474538595301,0.1811359929379036,0.5943128909952609,0.250439897386504,0.08990079103888199,0.3695095663187975
2014-08-19,3,1.75,1510,6597,1.0,0,0,4,6,950,560,0,8,19,-0.018138326961039185,0.3046474538595301,0.1811359929379036,0.5943128909952609,0.250439897386504,0.08990079103888199,0.3695095663187975
2014-08-19,3,1.75,1260,8487,1.0,0,0,3,7,1260,0,0,8,19,-0.028543168885652826,0.3046474538595301,0.1811359929379036,0.5943128909952609,0.250439897386504,0.08990079103888199,0.3695095663187975
2014-08-19,2,1.0,750,5534,1.0,0,0,3,7,750,0,0,8,19,-0.03000962311663864,0.3046474538595301,0.1811359929379036,0.5943128909952609,0.250439897386504,0.08990079103888199,0.3695095663187975
2014-08-19,3,1.75,1320,12528,1.0,0,0,4,7,1320,0,0,8,19,-0.04641994427290847,0.3046474538595301,0.1811359929379036,0.5943128909952609,0.250439897386504,0.08990079103888199,0.3695095663187975
2014-08-19,3,2.5,1509,1418,3.0,0,0,3,8,1509,0,0,8,19,-0.018138326961039185,0.3046474538595301,0.1811359929379036,0.5943128909952609,0.250439897386504,0.08990079103888199,0.3695095663187975
2014-08-19,4,2.25,2160,8817,1.0,0,0,3,7,1460,700,0,8,19,-0.028613000039509288,0.3046474538595301,0.1811359929379036,0.5943128909952609,0.250439897386504,0.08990079103888199,0.3695095663187975
